FETION_FLAG,MOBMAIL_FLAG,MOBNEWS_FLAG,TIMENEWS_FLAG,CR_FLAG,WIRELESS_ADV_USR_FLAG,WIRELESS_MUS_FLAG,CR_BOX_FLAG,PIM_FLAG,SMSRTN_FLAG,HOTEL_PREORD_CALL_FLAG,AER_PREORD_FLAG,MO_CALL_12580_FLAG,MOBPAY_FLAG,MOBDOWN_FLAG,mms_flag,gprs_flag,quanqu_down_flag,khbm
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29075
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29076
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29098
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29101
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29104
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,29128
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29131
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29155
0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,29159
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29164
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29177
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,29194
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29211
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29216
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29225
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29233
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,29275
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29323
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29335
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29338
0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29342
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29345
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29381
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29415
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,29424
1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,29425
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29452
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,29482
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29500
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,29502
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29503
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29507
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,29526
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,29529
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29547
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,29555
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29561
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29563
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29582
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29584
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29586
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29592
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,29600
0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,29602
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,29604
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29607
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,29610
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29624
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29629
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,29645
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29659
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,29661
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29664
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,29676
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29680
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29695
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29706
0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,29707
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,29709
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29748
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29753
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29755
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29780
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29781
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29798
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29799
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,29810
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,29829
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29854
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29866
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29898
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29907
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,29910
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29921
0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,29926
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29937
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29938
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29984
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29990
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29995
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29996
0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30026
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30037
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30058
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30075
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30106
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30121
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30136
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,30155
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30162
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30178
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30179
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,30186
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30187
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30199
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30210
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30236
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30237
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30269
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,30284
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30288
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30296
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30313
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30315
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30319
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,30331
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30345
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,30356
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30375
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30393
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30399
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,30405
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30410
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30418
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30419
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30431
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30440
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,30458
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30462
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30463
,,,,,,,,,,,,,,,0,0,0,30466
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30485
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30486
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30498
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,30500
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30505
0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30514
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30515
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30533
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30543
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30546
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30563
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30572
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30613
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30621
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30658
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30659
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30668
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,30676
0,0,0,0,1,0,0,0,0,0,,,,,,0,1,0,30703
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30712
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30714
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30718
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30793
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30804
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30815
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,30817
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30822
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30835
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30856
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30861
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30869
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30894
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30898
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30916
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30923
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30925
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30935
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30937
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30954
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,30960
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30964
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30986
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,30994
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,31007
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31032
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,31033
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31079
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,31100
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,31115
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31123
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31138
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31144
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31154
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31165
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31168
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31181
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31194
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31212
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31239
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31261
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31265
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31272
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31288
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31290
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31319
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,31320
1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,31321
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31369
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,31379
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31413
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,31435
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31442
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31447
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31462
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31470
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31476
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31479
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,31481
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,31491
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,31495
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,31503
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,31517
0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,31531
0,0,0,0,1,0,0,0,0,0,,,,,,0,0,0,31534
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31536
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31537
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31584
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,31599
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31601
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31607
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31619
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31625
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,31626
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31629
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31634
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31647
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31660
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,31666
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31684
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31691
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31698
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,31703
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,31705
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31716
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31749
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,31753
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31761
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31841
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31844
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,31883
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31890
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31913
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,31924
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,31942
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31947
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31954
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31962
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31969
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31971
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31998
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,32004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32009
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32021
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32029
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32033
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,32043
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32059
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32073
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,32090
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32117
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,32126
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32127
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,32178
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32181
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,32185
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,32195
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32197
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32199
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,32200
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32206
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,32224
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32225
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32240
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32247
0,0,0,0,1,0,0,0,0,0,,,,,,0,0,0,32255
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,32261
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32263
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32264
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,32279
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32292
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32297
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32311
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32316
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32332
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32353
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32356
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32374
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32376
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,32399
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32403
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32411
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32420
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,32427
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32434
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32435
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32452
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32459
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32471
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32473
0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,32474
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32477
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32491
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,32497
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32506
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32514
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32517
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,32541
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32551
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32554
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32564
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32567
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32569
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32574
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32585
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32604
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32607
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32618
0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,32622
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32626
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32632
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32637
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32643
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32646
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32653
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32658
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32685
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,32687
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32692
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32695
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32696
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32697
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32720
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,32724
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32740
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32746
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32753
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32760
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32762
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32766
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32768
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32773
0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,32777
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32779
0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,32788
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32796
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32807
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32811
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32815
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32824
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32825
0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,32831
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32842
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32853
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32856
0,0,0,0,0,0,0,0,0,0,,,,,,0,1,0,32870
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,32871
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32873
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,32885
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32896
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32903
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,32919
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32947
